id,sku,oem,nombre,descripcion,categoria_id,marca_repuesto_id,precio,precio_anterior,stock,garantia_meses,calificacion,numero_opiniones,destacado,ficha_tecnica
p-0250,GAT-S00250,5U0698151S00,Kit de correa de reparticion con tensor Volkswagen Gol / Volkswagen Polo,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,gates,549000,,18,24,4.7,316,0,Material=HNBR|Piezas=3|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151S00
p-0251,SKF-S00251,1848120S00,Kit de correa de reparticion con tensor Ford Fiesta,"Kit completo con correa HNBR, tensor y polea loca. Cambio recomendado cada 90.000 km.",motor,skf,440000,,0,24,4.8,94,0,Material=HNBR|Piezas=3|Aplicacion=Ford Fiesta|Referencia OEM=1848120S00
p-0252,GMB-T00252,58101-1RT00,Bomba de agua con empaque Hyundai Accent / Kia Rio,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,gmb,276000,,101,18,4.3,8,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RT00
p-0253,GMB-T00253,D1060-4ET00,Bomba de agua con empaque Nissan Qashqai,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,gmb,311000,,40,18,4.7,123,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4ET00
p-0254,GMB-T00254,42707T00,Bomba de agua con empaque Chevrolet Onix / Chevrolet Tracker,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,gmb,259000,,60,18,4.5,189,1,Empaque=Incluido|Material aspas=Metal|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707T00
p-0255,GAT-T00255,410605T00,Bomba de agua con empaque Renault Logan / Renault Sandero,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,gates,291000,360000,97,18,4.3,115,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Renault Logan / Renault Sandero|Referencia OEM=410605T00
p-0256,GMB-T00256,04465-60T00,Bomba de agua con empaque Toyota Prado,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,gmb,349000,,0,18,4.2,293,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Toyota Prado|Referencia OEM=04465-60T00
p-0257,SKF-T00257,BHY1-33-28T00,Bomba de agua con empaque Mazda Mazda 3 / Mazda Mazda 2,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,skf,193000,,81,18,4.8,22,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28T00
p-0258,GAT-T00258,58101-D3T00,Bomba de agua con empaque Hyundai Tucson / Kia Sportage,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,gates,234000,,98,18,4.7,69,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3T00
p-0259,GMB-T00259,58101-3XT00,Bomba de agua con empaque Hyundai Elantra / Kia Cerato,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,gmb,349000,435000,2,18,4.1,254,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Hyundai Elantra / Kia Cerato|Referencia OEM=58101-3XT00
p-0260,SKF-T00260,D1060-1HT00,Bomba de agua con empaque Nissan Versa / Nissan March,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,skf,211000,,0,18,4.6,222,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HT00
p-0261,SKF-T00261,58302-B4T00,Bomba de agua con empaque Hyundai i10 / Kia Picanto,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,skf,369000,459000,2,18,4.2,130,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4T00
p-0262,SKF-T00262,20911T00,Bomba de agua con empaque Chevrolet Captiva,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,skf,298000,,1,18,4.9,175,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Chevrolet Captiva|Referencia OEM=20911T00
p-0263,SKF-T00263,410601T00,Bomba de agua con empaque Renault Duster,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,skf,261000,,31,18,4.3,215,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Renault Duster|Referencia OEM=410601T00
p-0264,GMB-T00264,55810-61MT00,Bomba de agua con empaque Suzuki Swift / Suzuki Vitara,Bomba con sello mecanico de carburo y rodamiento sellado de por vida. Incluye empaque metalico.,motor,gmb,363000,,2,18,4.7,282,0,Empaque=Incluido|Material aspas=Metal|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MT00
p-0265,FEB-U00265,04465-60U00,Empaque de culata multicapa MLS Toyota Prado,Empaque metalico de 3 capas con recubrimiento elastomerico. Soporta altas presiones de compresion.,motor,febi,127000,,92,12,4.4,49,0,Capas=3|Material=Acero inoxidable|Aplicacion=Toyota Prado|Referencia OEM=04465-60U00
p-0266,FEB-U00266,58302-B4U00,Empaque de culata multicapa MLS Hyundai i10 / Kia Picanto,Empaque metalico de 3 capas con recubrimiento elastomerico. Soporta altas presiones de compresion.,motor,febi,234000,,119,12,4.2,31,0,Capas=3|Material=Acero inoxidable|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4U00
p-0267,MAH-U00267,1848120U00,Empaque de culata multicapa MLS Ford Fiesta,Empaque metalico de 3 capas con recubrimiento elastomerico. Soporta altas presiones de compresion.,motor,mahle,126000,,5,12,4.1,315,0,Capas=3|Material=Acero inoxidable|Aplicacion=Ford Fiesta|Referencia OEM=1848120U00
p-0268,FEB-U00268,58101-3XU00,Empaque de culata multicapa MLS Hyundai Elantra / Kia Cerato,Empaque metalico de 3 capas con recubrimiento elastomerico. Soporta altas presiones de compresion.,motor,febi,167000,195000,16,12,4.5,190,0,Capas=3|Material=Acero inoxidable|Aplicacion=Hyundai Elantra / Kia Cerato|Referencia OEM=58101-3XU00
p-0269,MAH-U00269,D1060-1HU00,Empaque de culata multicapa MLS Nissan Versa / Nissan March,Empaque metalico de 3 capas con recubrimiento elastomerico. Soporta altas presiones de compresion.,motor,mahle,240000,,140,12,4.7,64,0,Capas=3|Material=Acero inoxidable|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HU00
p-0270,FEB-U00270,5U0698151U00,Empaque de culata multicapa MLS Volkswagen Gol / Volkswagen Polo,Empaque metalico de 3 capas con recubrimiento elastomerico. Soporta altas presiones de compresion.,motor,febi,192000,,3,12,4.6,111,0,Capas=3|Material=Acero inoxidable|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151U00
p-0271,MAH-U00271,42707U00,Empaque de culata multicapa MLS Chevrolet Onix / Chevrolet Tracker,Empaque metalico de 3 capas con recubrimiento elastomerico. Soporta altas presiones de compresion.,motor,mahle,133000,,39,12,4.6,222,0,Capas=3|Material=Acero inoxidable|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707U00
p-0272,MAH-U00272,410609U00,Empaque de culata multicapa MLS Renault Kwid,Empaque metalico de 3 capas con recubrimiento elastomerico. Soporta altas presiones de compresion.,motor,mahle,231000,263000,25,12,4.5,15,0,Capas=3|Material=Acero inoxidable|Aplicacion=Renault Kwid|Referencia OEM=410609U00
p-0273,MAH-U00273,410601U00,Empaque de culata multicapa MLS Renault Duster,Empaque metalico de 3 capas con recubrimiento elastomerico. Soporta altas presiones de compresion.,motor,mahle,191000,,88,12,4.1,90,0,Capas=3|Material=Acero inoxidable|Aplicacion=Renault Duster|Referencia OEM=410601U00
p-0274,DEL-V00274,58302-B4V00,Sensor de oxigeno banda 1 Hyundai i10 / Kia Picanto,Sonda lambda calefactada con conector original. Corrige codigos P0130 a P0135 y normaliza el consumo.,motor,delphi,381000,,4,12,4.6,43,0,Tipo=Calefactado|Conector=Original|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4V00
p-0275,DEN-V00275,5U0698151V00,Sensor de oxigeno banda 1 Volkswagen Gol / Volkswagen Polo,Sonda lambda calefactada con conector original. Corrige codigos P0130 a P0135 y normaliza el consumo.,motor,denso,218000,,124,12,4.6,296,0,Tipo=Calefactado|Conector=Original|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151V00
p-0276,BOS-V00276,D1060-4EV00,Sensor de oxigeno banda 1 Nissan Qashqai,Sonda lambda calefactada con conector original. Corrige codigos P0130 a P0135 y normaliza el consumo.,motor,bosch,396000,448000,0,12,4.3,145,0,Tipo=Calefactado|Conector=Original|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4EV00
p-0277,BOS-V00277,410609V00,Sensor de oxigeno banda 1 Renault Kwid,Sonda lambda calefactada con conector original. Corrige codigos P0130 a P0135 y normaliza el consumo.,motor,bosch,423000,,22,12,4.5,14,0,Tipo=Calefactado|Conector=Original|Aplicacion=Renault Kwid|Referencia OEM=410609V00
p-0278,DEL-V00278,1857858V00,Sensor de oxigeno banda 1 Ford Escape,Sonda lambda calefactada con conector original. Corrige codigos P0130 a P0135 y normaliza el consumo.,motor,delphi,277000,,65,12,4.5,268,0,Tipo=Calefactado|Conector=Original|Aplicacion=Ford Escape|Referencia OEM=1857858V00
p-0279,DEL-V00279,D1060-1HV00,Sensor de oxigeno banda 1 Nissan Versa / Nissan March,Sonda lambda calefactada con conector original. Corrige codigos P0130 a P0135 y normaliza el consumo.,motor,delphi,268000,,54,12,4.2,90,0,Tipo=Calefactado|Conector=Original|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HV00
p-0280,BOS-V00280,42707V00,Sensor de oxigeno banda 1 Chevrolet Onix / Chevrolet Tracker,Sonda lambda calefactada con conector original. Corrige codigos P0130 a P0135 y normaliza el consumo.,motor,bosch,425000,539000,105,12,4.2,155,0,Tipo=Calefactado|Conector=Original|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707V00
p-0281,BOS-V00281,04465-0KV00,Sensor de oxigeno banda 1 Toyota Hilux / Ford Ranger,Sonda lambda calefactada con conector original. Corrige codigos P0130 a P0135 y normaliza el consumo.,motor,bosch,348000,433000,74,12,4.6,296,1,Tipo=Calefactado|Conector=Original|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KV00
p-0282,BOS-V00282,04465-02V00,Sensor de oxigeno banda 1 Toyota Corolla / Toyota Yaris,Sonda lambda calefactada con conector original. Corrige codigos P0130 a P0135 y normaliza el consumo.,motor,bosch,352000,425000,49,12,4.5,217,1,Tipo=Calefactado|Conector=Original|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02V00
p-0283,DEN-V00283,410605V00,Sensor de oxigeno banda 1 Renault Logan / Renault Sandero,Sonda lambda calefactada con conector original. Corrige codigos P0130 a P0135 y normaliza el consumo.,motor,denso,270000,326000,32,12,4.6,27,0,Tipo=Calefactado|Conector=Original|Aplicacion=Renault Logan / Renault Sandero|Referencia OEM=410605V00
p-0284,DEL-V00284,BHY1-33-28V00,Sensor de oxigeno banda 1 Mazda Mazda 3 / Mazda Mazda 2,Sonda lambda calefactada con conector original. Corrige codigos P0130 a P0135 y normaliza el consumo.,motor,delphi,225000,277000,4,12,4.2,36,0,Tipo=Calefactado|Conector=Original|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28V00
p-0285,FEB-W00285,410609W00,Termostato con carcasa Renault Kwid,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,febi,126000,147000,5,12,4.9,257,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Renault Kwid|Referencia OEM=410609W00
p-0286,GAT-W00286,20911W00,Termostato con carcasa Chevrolet Captiva,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,gates,103000,,0,12,4.5,105,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Chevrolet Captiva|Referencia OEM=20911W00
p-0287,MAH-W00287,58302-B4W00,Termostato con carcasa Hyundai i10 / Kia Picanto,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,mahle,86000,,99,12,4.6,164,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4W00
p-0288,FEB-W00288,1848120W00,Termostato con carcasa Ford Fiesta,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,febi,119000,,104,12,4.1,206,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Ford Fiesta|Referencia OEM=1848120W00
p-0289,FEB-W00289,55810-61MW00,Termostato con carcasa Suzuki Swift / Suzuki Vitara,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,febi,121000,,94,12,4.9,113,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Suzuki Swift / Suzuki Vitara|Referencia OEM=55810-61MW00
p-0290,FEB-W00290,42707W00,Termostato con carcasa Chevrolet Onix / Chevrolet Tracker,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,febi,67000,78000,91,12,4.7,221,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707W00
p-0291,FEB-W00291,04465-0KW00,Termostato con carcasa Toyota Hilux / Ford Ranger,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,febi,91000,,98,12,4.7,169,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KW00
p-0292,GAT-W00292,BHY1-33-28W00,Termostato con carcasa Mazda Mazda 3 / Mazda Mazda 2,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,gates,63000,,0,12,4.2,170,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28W00
p-0293,FEB-W00293,1857858W00,Termostato con carcasa Ford Escape,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,febi,116000,137000,124,12,4.7,74,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Ford Escape|Referencia OEM=1857858W00
p-0294,MAH-W00294,5U0698151W00,Termostato con carcasa Volkswagen Gol / Volkswagen Polo,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,mahle,167000,,24,12,4.3,136,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Volkswagen Gol / Volkswagen Polo|Referencia OEM=5U0698151W00
p-0295,MAH-W00295,95priorityW00,Termostato con carcasa Chevrolet Spark GT / Chevrolet Sail,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,mahle,116000,,130,12,4.2,318,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityW00
p-0296,MAH-W00296,410605W00,Termostato con carcasa Renault Logan / Renault Sandero,Conjunto listo para instalar con empaque y sensor de temperatura.,motor,mahle,106000,,0,12,4.5,262,0,Carcasa=Incluida|Empaque=Incluido|Aplicacion=Renault Logan / Renault Sandero|Referencia OEM=410605W00
p-0297,SAC-X00297,58101-3XX00,Kit de embrague 3 piezas Hyundai Elantra / Kia Cerato,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,sachs,1124000,,20,24,4.7,57,0,Piezas=3|Collarin=Incluido|Aplicacion=Hyundai Elantra / Kia Cerato|Referencia OEM=58101-3XX00
p-0298,ZFG-X00298,1857858X00,Kit de embrague 3 piezas Ford Escape,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,zf,1040000,,3,24,4.3,295,0,Piezas=3|Collarin=Incluido|Aplicacion=Ford Escape|Referencia OEM=1857858X00
p-0299,VAL-X00299,58101-1RX00,Kit de embrague 3 piezas Hyundai Accent / Kia Rio,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,valeo,1128000,1355000,2,24,4.7,130,0,Piezas=3|Collarin=Incluido|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RX00
p-0300,VAL-X00300,1848120X00,Kit de embrague 3 piezas Ford Fiesta,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,valeo,679000,,119,24,4.2,72,0,Piezas=3|Collarin=Incluido|Aplicacion=Ford Fiesta|Referencia OEM=1848120X00
p-0301,VAL-X00301,58302-B4X00,Kit de embrague 3 piezas Hyundai i10 / Kia Picanto,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,valeo,1333000,1591000,36,24,4.6,113,1,Piezas=3|Collarin=Incluido|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4X00
p-0302,SAC-X00302,58101-D3X00,Kit de embrague 3 piezas Hyundai Tucson / Kia Sportage,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,sachs,1295000,1571000,93,24,4.6,254,0,Piezas=3|Collarin=Incluido|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3X00
p-0303,VAL-X00303,20911X00,Kit de embrague 3 piezas Chevrolet Captiva,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,valeo,1081000,,26,24,4.4,153,0,Piezas=3|Collarin=Incluido|Aplicacion=Chevrolet Captiva|Referencia OEM=20911X00
p-0304,VAL-X00304,410601X00,Kit de embrague 3 piezas Renault Duster,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,valeo,1385000,,130,24,4.6,40,0,Piezas=3|Collarin=Incluido|Aplicacion=Renault Duster|Referencia OEM=410601X00
p-0305,SAC-X00305,D1060-4EX00,Kit de embrague 3 piezas Nissan Qashqai,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,sachs,682000,,53,24,4.1,279,0,Piezas=3|Collarin=Incluido|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4EX00
p-0306,VAL-X00306,42707X00,Kit de embrague 3 piezas Chevrolet Onix / Chevrolet Tracker,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,valeo,1107000,,0,24,4.6,309,0,Piezas=3|Collarin=Incluido|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707X00
p-0307,SAC-X00307,410609X00,Kit de embrague 3 piezas Renault Kwid,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,sachs,1106000,1374000,126,24,4.7,190,0,Piezas=3|Collarin=Incluido|Aplicacion=Renault Kwid|Referencia OEM=410609X00
p-0308,VAL-X00308,04465-02X00,Kit de embrague 3 piezas Toyota Corolla / Toyota Yaris,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,valeo,1373000,,137,24,4.2,299,0,Piezas=3|Collarin=Incluido|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02X00
p-0309,SAC-X00309,95priorityX00,Kit de embrague 3 piezas Chevrolet Spark GT / Chevrolet Sail,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,sachs,1073000,1354000,100,24,4.2,136,0,Piezas=3|Collarin=Incluido|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityX00
p-0310,VAL-X00310,04465-0KX00,Kit de embrague 3 piezas Toyota Hilux / Ford Ranger,"Disco, prensa y collarin de una sola marca. Pedal suave y agarre progresivo desde el primer kilometro.",transmision,valeo,955000,,80,24,4.2,209,0,Piezas=3|Collarin=Incluido|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KX00
p-0311,SAC-Y00311,58101-D3Y00,Rodamiento de embrague (collarin) Hyundai Tucson / Kia Sportage,Collarin sellado y lubricado de por vida. Reduce el ruido al pisar el pedal de embrague.,transmision,sachs,161000,,123,12,4.5,74,0,Lubricacion=De por vida|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3Y00
p-0312,SAC-Y00312,95priorityY00,Rodamiento de embrague (collarin) Chevrolet Spark GT / Chevrolet Sail,Collarin sellado y lubricado de por vida. Reduce el ruido al pisar el pedal de embrague.,transmision,sachs,155000,,3,12,4.6,286,0,Lubricacion=De por vida|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityY00
p-0313,SAC-Y00313,58101-3XY00,Rodamiento de embrague (collarin) Hyundai Elantra / Kia Cerato,Collarin sellado y lubricado de por vida. Reduce el ruido al pisar el pedal de embrague.,transmision,sachs,153000,,17,12,4.4,310,0,Lubricacion=De por vida|Aplicacion=Hyundai Elantra / Kia Cerato|Referencia OEM=58101-3XY00
p-0314,SKF-Y00314,42707Y00,Rodamiento de embrague (collarin) Chevrolet Onix / Chevrolet Tracker,Collarin sellado y lubricado de por vida. Reduce el ruido al pisar el pedal de embrague.,transmision,skf,157000,,0,12,4.2,187,0,Lubricacion=De por vida|Aplicacion=Chevrolet Onix / Chevrolet Tracker|Referencia OEM=42707Y00
p-0315,VAL-Y00315,04465-02Y00,Rodamiento de embrague (collarin) Toyota Corolla / Toyota Yaris,Collarin sellado y lubricado de por vida. Reduce el ruido al pisar el pedal de embrague.,transmision,valeo,149000,,36,12,4.7,108,0,Lubricacion=De por vida|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02Y00
p-0316,SKF-Y00316,410605Y00,Rodamiento de embrague (collarin) Renault Logan / Renault Sandero,Collarin sellado y lubricado de por vida. Reduce el ruido al pisar el pedal de embrague.,transmision,skf,197000,,70,12,4.4,302,0,Lubricacion=De por vida|Aplicacion=Renault Logan / Renault Sandero|Referencia OEM=410605Y00
p-0317,SKF-Y00317,D1060-4EY00,Rodamiento de embrague (collarin) Nissan Qashqai,Collarin sellado y lubricado de por vida. Reduce el ruido al pisar el pedal de embrague.,transmision,skf,112000,,0,12,4.9,135,0,Lubricacion=De por vida|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4EY00
p-0318,SKF-Y00318,1848120Y00,Rodamiento de embrague (collarin) Ford Fiesta,Collarin sellado y lubricado de por vida. Reduce el ruido al pisar el pedal de embrague.,transmision,skf,146000,,104,12,4.5,180,1,Lubricacion=De por vida|Aplicacion=Ford Fiesta|Referencia OEM=1848120Y00
p-0319,VAL-Y00319,58101-1RY00,Rodamiento de embrague (collarin) Hyundai Accent / Kia Rio,Collarin sellado y lubricado de por vida. Reduce el ruido al pisar el pedal de embrague.,transmision,valeo,172000,,5,12,4.7,266,0,Lubricacion=De por vida|Aplicacion=Hyundai Accent / Kia Rio|Referencia OEM=58101-1RY00
p-0320,SKF-Y00320,1857858Y00,Rodamiento de embrague (collarin) Ford Escape,Collarin sellado y lubricado de por vida. Reduce el ruido al pisar el pedal de embrague.,transmision,skf,105000,,136,12,4.8,77,0,Lubricacion=De por vida|Aplicacion=Ford Escape|Referencia OEM=1857858Y00
p-0321,VAL-Y00321,04465-0KY00,Rodamiento de embrague (collarin) Toyota Hilux / Ford Ranger,Collarin sellado y lubricado de por vida. Reduce el ruido al pisar el pedal de embrague.,transmision,valeo,138000,162000,55,12,4.7,53,0,Lubricacion=De por vida|Aplicacion=Toyota Hilux / Ford Ranger|Referencia OEM=04465-0KY00
p-0322,SKF-Z00322,58302-B4Z00,Homocinetica lado rueda Hyundai i10 / Kia Picanto,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,skf,354000,,56,12,4.5,159,0,Incluye=Guardapolvo y grasa|Aplicacion=Hyundai i10 / Kia Picanto|Referencia OEM=58302-B4Z00
p-0323,FEB-Z00323,58101-3XZ00,Homocinetica lado rueda Hyundai Elantra / Kia Cerato,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,febi,314000,,106,12,4.5,139,0,Incluye=Guardapolvo y grasa|Aplicacion=Hyundai Elantra / Kia Cerato|Referencia OEM=58101-3XZ00
p-0324,FEB-Z00324,04465-60Z00,Homocinetica lado rueda Toyota Prado,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,febi,236000,,32,12,4.9,58,0,Incluye=Guardapolvo y grasa|Aplicacion=Toyota Prado|Referencia OEM=04465-60Z00
p-0325,SKF-Z00325,95priorityZ00,Homocinetica lado rueda Chevrolet Spark GT / Chevrolet Sail,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,skf,376000,,6,12,4.8,81,0,Incluye=Guardapolvo y grasa|Aplicacion=Chevrolet Spark GT / Chevrolet Sail|Referencia OEM=95priorityZ00
p-0326,SKF-Z00326,04465-02Z00,Homocinetica lado rueda Toyota Corolla / Toyota Yaris,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,skf,391000,,0,12,4.5,317,0,Incluye=Guardapolvo y grasa|Aplicacion=Toyota Corolla / Toyota Yaris|Referencia OEM=04465-02Z00
p-0327,GSP-Z00327,D1060-1HZ00,Homocinetica lado rueda Nissan Versa / Nissan March,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,gsp,229000,,30,12,4.8,160,0,Incluye=Guardapolvo y grasa|Aplicacion=Nissan Versa / Nissan March|Referencia OEM=D1060-1HZ00
p-0328,SKF-Z00328,D1060-4EZ00,Homocinetica lado rueda Nissan Qashqai,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,skf,400000,,4,12,4.9,251,0,Incluye=Guardapolvo y grasa|Aplicacion=Nissan Qashqai|Referencia OEM=D1060-4EZ00
p-0329,SKF-Z00329,410601Z00,Homocinetica lado rueda Renault Duster,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,skf,346000,444000,7,12,4.3,297,1,Incluye=Guardapolvo y grasa|Aplicacion=Renault Duster|Referencia OEM=410601Z00
p-0330,SKF-Z00330,1848120Z00,Homocinetica lado rueda Ford Fiesta,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,skf,228000,,37,12,4.7,166,0,Incluye=Guardapolvo y grasa|Aplicacion=Ford Fiesta|Referencia OEM=1848120Z00
p-0331,GSP-Z00331,BHY1-33-28Z00,Homocinetica lado rueda Mazda Mazda 3 / Mazda Mazda 2,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,gsp,403000,480000,44,12,4.6,126,0,Incluye=Guardapolvo y grasa|Aplicacion=Mazda Mazda 3 / Mazda Mazda 2|Referencia OEM=BHY1-33-28Z00
p-0332,FEB-Z00332,58101-D3Z00,Homocinetica lado rueda Hyundai Tucson / Kia Sportage,Junta homocinetica con guardapolvo y grasa de bisulfuro incluidos. Elimina el chasquido al girar.,transmision,febi,269000,324000,122,12,4.8,77,0,Incluye=Guardapolvo y grasa|Aplicacion=Hyundai Tucson / Kia Sportage|Referencia OEM=58101-D3Z00
